post_date,month,year,date_precision,article_title,article_url,status,restaurant_name,address,city,notes,source_urls,lat,lng,geocode_status
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Colorado Creole Cafe,9668 East Arapahoe Road,Greenwood Village,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.5949467,-104.8767108,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Dave’s Hot Chicken,8511 East Arapahoe Road,Greenwood Village,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.5950969,-104.8899803,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,El Pulgarcito de Bukele,945 South Federal Boulevard,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.6995011,-105.0255612,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Fifth Coffee House,710 East 26th Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7545062,-104.9779357,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,JP Nori Sushi II,1401 Krameria Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.6904373,-104.9162141,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Konjo Ethiopian Food,"Milk Market, 1800 Wazee Street",Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7532212,-104.9969461,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Lucky Bird,"Milk Market,1800 Wazee Street",Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7532212,-104.9969461,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Margot,1551 South Pearl Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.6884294,-104.9806731,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Nana’s Dim Sum & Dumplings,9328 Jordan Road,Parker,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.5469755,-104.7928932,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Orejano Casual Latin Cuisine,800 South Havana Street,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7018676,-104.8652211,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Oya Mediterranean Restaurant,825 Colorado Boulevard,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7199705,-104.9766983,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Punch Buggy Shave Ice,105 South Public Road,Lafayette,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.9978358,-105.0907423,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Reggae Pot,2243 South Monaco Street Parkway,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.6739819,-104.9130569,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Relish Food Hall/Pickleball,550 South McCaslin Boulevard,Louisville,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.9627892,-105.1601885,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Samos,11601 East Montview Boulevard,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7476154,-104.8527126,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,opened,Samir Mediterranean,3424 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7399385,-104.9466726,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Casa Don Juan,5106 Washington Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7894414,-104.9781752,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Cerveceria Colorado,1635 Platte Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7580281,-105.0075556,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Etai’s Bakery Cafe,101 East 70th Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.8242256,-104.9842134,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Great Divide,2201 Arapahoe Street and 1812 35th Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,,,no_result
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Meet and Eat Bistro,11021 East Hampden Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.6530973,-104.9280726,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Middleman,3401 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7403306,-104.9475075,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Misfit Snack Bar,3401 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7403306,-104.9475075,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Noisette,3254 Navajo Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7630830,-105.0039771,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Queens Eleven,3603 Walnut Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7687163,-104.9741140,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Santo Remedio,3900 Tennyson Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/ | https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.7711087,-105.0437787,ok
2025-07-01,July,2025,month,Restaurant Roll Call: Every Opening and Closing for June,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,closed,Scooters Sports Bar & Grill,13698 East Alameda Avenue,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-closing-june-2025-24927243/,39.7099146,-104.8285750,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Art Club Coffee,3659 Navajo Street,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7679346,-105.0043036,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Arvada Beer Garden,9248 West 58th Place,Arvada,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.8026400,-105.1333250,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,BearLeek,2611 Walnut Street,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7594806,-104.9861476,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Big Wave Taco,10155 East 29th Drive,Denver,also closed in 2025,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7598469,-104.8691450,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,The Bindery,"Concourse A, Denver International Airport",Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,,,no_result
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Birdcall,7503 South University Boulevard,Centennial,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.5799207,-104.9609767,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Briar Patch,1222 Madison Street,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7355663,-104.9457993,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Bucksnort Saloon,15921 South Elk Creek Road,Pine,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.4245646,-105.3153555,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Cencalli Taqueria,19757 Pikes Peak Avenue,Parker,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.5167978,-104.7537151,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Coconino Snacks & Tea,1390 South Colorado Boulevard,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6913798,-104.9404490,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Colima Mexican Restaurant,1050 West Evans Avenue,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6784226,-105.0000511,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Denver Curry House,250 Steele Street,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.7204573,-104.9494962,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Just Kool Jamaican Kitchen,2000 South Colorado Boulevard,Denver,inside Junction Food and Drink,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6810691,-104.9393386,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Krave It,2210 Blake Street,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.7561366,-104.9914241,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Kura Revolving Sushi Bar,"Boulder, 1855 29th Street",Boulder,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,40.0194495,-105.2564166,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,La Rocca Rossa,209 Bear Creek Avenue,Morrison,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6537830,-105.1902229,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Louis’ No. 3,11903 West Sixth Avenue Frontage Road,Lakewood,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,,,no_result
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Momma’s Kitchen,1409 West Littleton Boulevard,Littleton,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6133155,-105.0046598,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Maria Empanada,"Concourse A, Denver International Airport",Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,,,no_result
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Merced Cafe and Bar,9890 West Girton,Lakewood,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6554318,-105.1085674,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Onefold,5960 South Holly Street,Greenwood Village,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6092114,-104.9202275,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Postino,14588 Delaware Street,Westminster,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.9609942,-104.9892036,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Qué Rico,1905 29th Street,Boulder,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,40.0204730,-105.2566524,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Rose,1740 36th Street,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.7708102,-104.9772262,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Ruby’s Good Shoes,5405 East 33rd Avenue,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.7640909,-104.9242969,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Salady,8815 Eaton Street,Westminster,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.8983347,-105.0587822,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Samir Restaurant & Bakery,2700 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.7399976,-104.9548957,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Spice Hub and Fox Point Pizzeria,19795 West Jewell,Lakewood,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6822607,-105.0582812,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Sushi by SYC,1573 South Colorado Boulevard,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.6880506,-104.9408488,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Teocalli Cucina,1575 Boulder Street,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.7591777,-105.0109444,ok
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Uncle,"Concourse A, Denver International Airport",Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,,,no_result
2025-07-31,July,2025,month,Restaurant Roll Call: Every Opening and Closing in July,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,opened,Walter’s 303 Pizzeria and Publik House,300 Santa Fe Drive,Denver,,https://www.westword.com/food-drink/denver-restaurant-opening-closing-july-2025-25187021/,39.7210773,-104.9983685,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Ajax Tavern,"Limelight Boulder, 1295 University Avenue",Boulder,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,40.0110899,-105.2765608,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Aloy Thai,1400 East Hampden Avenue,Greenwood Village,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,,,no_result
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Bao Tennyson,3973 Tennyson Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7725322,-105.0442647,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Broderick,1080 South Gaylord Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.6968965,-104.9615490,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Cherry Cricket,1280 East First Avenue,Broomfield,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,,,no_result
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Fortezza Ristorante,7916 Niwot Road,Niwot,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,40.1015279,-105.1681643,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,King Arthur Baking,"the Shops at River North Art District, 2800 Walnut Street, Suite #100",Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,,,no_result
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,La Loma DTC,8000 East Belleview Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.6224561,-104.8960362,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Leroy’s Bagels,1549 Platte Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.7572711,-105.0085878,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Mian Fresh Noodle Bar,7350 East Hampden Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.6524141,-104.9032782,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Mojo 99,9975 Wadsworth Boulevard,Westminster,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.8779833,-105.0814831,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Mt. Fuji Sushi & Hibachi,6851 South Gaylord Street,Centennial,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.5921033,-104.9633559,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Next Level Veggie Grill,1605 East Evans Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.6787189,-104.9685150,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Osteria Marco,Denver International Airport,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.8606676,-104.6853673,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Pete’s Pub,833 Colorado Boulevard,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.7297978,-104.9410015,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Pig & Tiger,2200 California Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.7507157,-104.9845278,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Rougarou,2844 Welton Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.7562080,-104.9758331,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Saigon Noodle Bowl,"Edgewater Public Market, 5505 West 20th Avenue",Edgewater,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.7491881,-105.0572646,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Santo,Denver International Airport,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.8606676,-104.6853673,ok
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Tessa Delicatessen,"Edgewater Public Market, 5505 West 20th Avenue",Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,,,no_result
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Town Pump Provisions,2810 East Third Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,,,no_result
2025-09-01,September,2025,month,Restaurant Roll Call: All the Openings and Closings in August 2025,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,opened,Urban Egg,1550 Wewatta Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-august-2025-25440775/,39.7526187,-105.0023210,ok
